time,key,x,y,z,roll,pitch,yaw,roll_vel,pitch_vel
42.416000,315,-33.169539,2.755876,0.973801,0.001275,0.071669,2.940593,-0.000011,0.000000
42.424000,314,-33.177497,2.757647,0.973801,0.001275,0.071669,2.940594,-0.000011,0.000000
42.432000,314,-33.185455,2.759416,0.973801,0.001253,0.071669,2.940605,-0.002800,0.000001
42.440000,314,-33.193413,2.761183,0.973801,0.001188,0.071669,2.940636,-0.008363,0.000002
42.448000,314,-33.201373,2.762945,0.973801,0.001058,0.071669,2.940698,-0.016683,0.000005
42.456000,314,-33.209333,2.764702,0.973801,0.000842,0.071669,2.940799,-0.027746,0.000007
42.464000,314,-33.217295,2.766451,0.973802,0.000519,0.071669,2.940950,-0.041536,0.000009
42.472000,314,-33.225258,2.768196,0.973802,0.000178,0.071669,2.941163,-0.044252,0.000018
42.480000,314,-33.233222,2.769936,0.973803,-0.000155,0.071669,2.941439,-0.043925,0.000026
42.488000,314,-33.241187,2.771672,0.973804,-0.000461,0.071669,2.941780,-0.041093,0.000034
42.496000,314,-33.249152,2.773405,0.973805,-0.000725,0.071670,2.942186,-0.036364,0.000041
42.504000,314,-33.257118,2.775134,0.973806,-0.000935,0.071671,2.942659,-0.030368,0.000049
42.512000,314,-33.265085,2.776859,0.973808,-0.001087,0.071672,2.943198,-0.023711,0.000058
42.520000,314,-33.273053,2.778581,0.973810,-0.001180,0.071673,2.943803,-0.016945,0.000067
42.528000,314,-33.281021,2.780300,0.973812,-0.001217,0.071674,2.944473,-0.010541,0.000078
42.536000,314,-33.288990,2.782014,0.973814,-0.001204,0.071676,2.945208,-0.004872,0.000090
42.544000,314,-33.296959,2.783725,0.973816,-0.001148,0.071678,2.946007,-0.000207,0.000102
42.552000,314,-33.304930,2.785431,0.973819,-0.001060,0.071680,2.946868,0.003292,0.000115
42.560000,314,-33.312901,2.787132,0.973822,-0.000949,0.071682,2.947790,0.005559,0.000128
42.568000,314,-33.320874,2.788829,0.973825,-0.000826,0.071684,2.948773,0.006617,0.000140
42.576000,314,-33.328847,2.790520,0.973828,-0.000698,0.071686,2.949814,0.006559,0.000150
42.584000,314,-33.336821,2.792206,0.973832,-0.000575,0.071688,2.950914,0.005535,0.000159
42.592000,314,-33.344797,2.793887,0.973835,-0.000462,0.071690,2.952071,0.003727,0.000164
42.600000,315,-33.352773,2.795562,0.973839,-0.000364,0.071691,2.953285,0.001342,0.000166
42.608000,315,-33.360750,2.797233,0.973843,-0.000260,0.071693,2.954544,0.001759,0.000153
42.616000,315,-33.368727,2.798902,0.973847,-0.000127,0.071694,2.955840,0.004962,0.000129
42.624000,315,-33.376705,2.800569,0.973851,0.000055,0.071695,2.957161,0.010936,0.000096
42.632000,315,-33.384682,2.802236,0.973855,0.000309,0.071695,2.958498,0.019667,0.000057
42.640000,315,-33.392659,2.803905,0.973860,0.000656,0.071695,2.959840,0.031140,0.000017
42.648000,315,-33.400637,2.805574,0.973864,0.001000,0.071694,2.961175,0.030938,0.000041
42.656000,315,-33.408614,2.807241,0.973868,0.001322,0.071693,2.962500,0.028128,0.000076
42.664000,315,-33.416591,2.808907,0.973872,0.001603,0.071692,2.963816,0.023302,0.000116
42.672000,315,-33.424569,2.810571,0.973876,0.001834,0.071691,2.965119,0.017083,0.000155
42.680000,315,-33.432547,2.812233,0.973880,0.002008,0.071690,2.966411,0.010083,0.000189
42.688000,315,-33.440526,2.813893,0.973884,0.002122,0.071689,2.967691,0.002863,0.000216
42.696000,315,-33.448504,2.815552,0.973888,0.002180,0.071688,2.968960,-0.004089,0.000233
42.704000,315,-33.456483,2.817209,0.973892,0.002187,0.071688,2.970217,-0.010381,0.000238
42.712000,315,-33.464462,2.818864,0.973896,0.002150,0.071687,2.971463,-0.015724,0.000234
42.720000,315,-33.472441,2.820518,0.973900,0.002078,0.071686,2.972700,-0.019933,0.000219
42.728000,315,-33.480421,2.822171,0.973904,0.001981,0.071685,2.973928,-0.022923,0.000196
42.736000,315,-33.488400,2.823823,0.973908,0.001870,0.071684,2.975148,-0.024700,0.000167
42.744000,315,-33.496380,2.825474,0.973911,0.001753,0.071683,2.976361,-0.025340,0.000133
42.752000,315,-33.504359,2.827125,0.973915,0.001639,0.071682,2.977567,-0.024983,0.000098
42.760000,315,-33.512339,2.828775,0.973919,0.001533,0.071680,2.978767,-0.023803,0.000062
42.768000,315,-33.520319,2.830425,0.973922,0.001442,0.071679,2.979961,-0.022002,0.000029
42.776000,315,-33.528298,2.832074,0.973926,0.001368,0.071677,2.981151,-0.019786,-0.000000
42.784000,315,-33.536278,2.833723,0.973930,0.001313,0.071675,2.982335,-0.017355,-0.000025
42.792000,315,-33.544258,2.835371,0.973934,0.001277,0.071673,2.983514,-0.014890,-0.000043
42.800000,315,-33.552238,2.837019,0.973937,0.001261,0.071672,2.984689,-0.012546,-0.000055
42.808000,315,-33.560218,2.838666,0.973941,0.001260,0.071670,2.985858,-0.010446,-0.000060
42.816000,315,-33.568198,2.840311,0.973944,0.001274,0.071668,2.987022,-0.008676,-0.000059
42.824000,315,-33.576178,2.841956,0.973948,0.001298,0.071666,2.988180,-0.007292,-0.000053
42.832000,315,-33.584159,2.843600,0.973951,0.001330,0.071664,2.989333,-0.006313,-0.000040
42.840000,315,-33.592139,2.845242,0.973955,0.001366,0.071662,2.990480,-0.005734,-0.000024
42.848000,315,-33.600120,2.846883,0.973958,0.001403,0.071661,2.991620,-0.005522,-0.000004
42.856000,315,-33.608101,2.848522,0.973962,0.001439,0.071659,2.992754,-0.005630,0.000019
42.864000,315,-33.616082,2.850160,0.973965,0.001472,0.071658,2.993882,-0.005995,0.000043
42.872000,315,-33.624064,2.851796,0.973969,0.001499,0.071657,2.995002,-0.006552,0.000068
42.880000,315,-33.632046,2.853431,0.973972,0.001521,0.071656,2.996117,-0.007231,0.000094
42.888000,315,-33.640028,2.855063,0.973975,0.001536,0.071655,2.997224,-0.007968,0.000118
42.896000,315,-33.648010,2.856694,0.973978,0.001545,0.071654,2.998325,-0.008705,0.000142
42.904000,315,-33.655993,2.858323,0.973982,0.001547,0.071654,2.999419,-0.009392,0.000163
42.912000,315,-33.663976,2.859950,0.973985,0.001545,0.071654,3.000507,-0.009991,0.000184
42.920000,315,-33.671959,2.861576,0.973988,0.001538,0.071654,3.001589,-0.010476,0.000202
42.928000,315,-33.679942,2.863199,0.973991,0.001528,0.071654,3.002664,-0.010831,0.000218
42.936000,315,-33.687926,2.864821,0.973994,0.001516,0.071654,3.003733,-0.011052,0.000232
42.944000,315,-33.695910,2.866441,0.973997,0.001502,0.071655,3.004796,-0.011144,0.000244
42.952000,315,-33.703895,2.868059,0.974000,0.001488,0.071655,3.005853,-0.011117,0.000255
42.960000,315,-33.711879,2.869674,0.974003,0.001475,0.071656,3.006905,-0.010989,0.000264
42.968000,315,-33.719864,2.871288,0.974006,0.001463,0.071656,3.007950,-0.010780,0.000271
42.976000,315,-33.727850,2.872901,0.974008,0.001453,0.071657,3.008990,-0.010514,0.000277
42.984000,315,-33.735835,2.874511,0.974011,0.001445,0.071658,3.010025,-0.010213,0.000282
42.992000,315,-33.743821,2.876119,0.974014,0.001439,0.071659,3.011054,-0.009897,0.000285
43.000000,315,-33.751807,2.877725,0.974017,0.001435,0.071659,3.012077,-0.009586,0.000288
43.008000,315,-33.759794,2.879328,0.974019,0.001433,0.071660,3.013095,-0.009295,0.000290
43.016000,315,-33.767781,2.880930,0.974022,0.001433,0.071661,3.014107,-0.009036,0.000290
43.024000,315,-33.775768,2.882530,0.974025,0.001434,0.071662,3.015114,-0.008816,0.000290
43.032000,315,-33.783756,2.884127,0.974027,0.001437,0.071663,3.016116,-0.008640,0.000289
43.040000,315,-33.791744,2.885722,0.974030,0.001439,0.071664,3.017112,-0.008509,0.000287
43.048000,315,-33.799732,2.887314,0.974033,0.001443,0.071665,3.018102,-0.008421,0.000285
43.056000,315,-33.807721,2.888905,0.974035,0.001446,0.071666,3.019088,-0.008371,0.000281
43.064000,315,-33.815710,2.890493,0.974038,0.001449,0.071666,3.020067,-0.008354,0.000276
43.072000,315,-33.823700,2.892078,0.974040,0.001451,0.071667,3.021041,-0.008361,0.000271
43.080000,315,-33.831690,2.893661,0.974043,0.001453,0.071668,3.022010,-0.008387,0.000265
43.088000,315,-33.839680,2.895241,0.974045,0.001454,0.071669,3.022973,-0.008423,0.000258
43.096000,315,-33.847671,2.896819,0.974047,0.001455,0.071669,3.023931,-0.008463,0.000251
43.104000,315,-33.855662,2.898395,0.974050,0.001455,0.071670,3.024884,-0.008500,0.000243
43.112000,315,-33.863654,2.899968,0.974052,0.001454,0.071670,3.025831,-0.008531,0.000234
43.120000,315,-33.871646,2.901538,0.974055,0.001453,0.071671,3.026773,-0.008550,0.000225
43.128000,315,-33.879638,2.903105,0.974057,0.001451,0.071671,3.027710,-0.008556,0.000216
43.136000,315,-33.887631,2.904670,0.974059,0.001449,0.071671,3.028642,-0.008548,0.000207
43.144000,315,-33.895624,2.906233,0.974061,0.001447,0.071672,3.029568,-0.008525,0.000197
43.152000,315,-33.903618,2.907792,0.974064,0.001444,0.071672,3.030489,-0.008489,0.000188
43.160000,315,-33.911612,2.909349,0.974066,0.001442,0.071672,3.031405,-0.008441,0.000178
43.168000,315,-33.919607,2.910903,0.974068,0.001440,0.071672,3.032317,-0.008382,0.000169
43.176000,315,-33.927602,2.912454,0.974070,0.001438,0.071672,3.033223,-0.008317,0.000160
43.184000,315,-33.935597,2.914003,0.974072,0.001436,0.071672,3.034124,-0.008246,0.000152
43.192000,315,-33.943593,2.915548,0.974074,0.001434,0.071672,3.035020,-0.008173,0.000144
43.200000,315,-33.951590,2.917091,0.974076,0.001433,0.071672,3.035911,-0.008099,0.000136
43.208000,315,-33.959587,2.918631,0.974079,0.001432,0.071671,3.036798,-0.008027,0.000129
43.216000,315,-33.967584,2.920168,0.974081,0.001431,0.071671,3.037679,-0.007958,0.000123
43.224000,315,-33.975582,2.921702,0.974083,0.001430,0.071671,3.038556,-0.007893,0.000118
43.232000,315,-33.983580,2.923233,0.974084,0.001430,0.071670,3.039428,-0.007833,0.000113
43.240000,315,-33.991579,2.924762,0.974086,0.001429,0.071670,3.040295,-0.007778,0.000109
43.248000,315,-33.999578,2.926287,0.974088,0.001429,0.071670,3.041157,-0.007728,0.000105
43.256000,315,-34.007577,2.927809,0.974090,0.001429,0.071669,3.042014,-0.007682,0.000102
43.264000,315,-34.015577,2.929328,0.974092,0.001428,0.071669,3.042867,-0.007641,0.000100
43.272000,315,-34.023578,2.930844,0.974094,0.001428,0.071669,3.043715,-0.007603,0.000098
43.280000,315,-34.031579,2.932357,0.974096,0.001427,0.071668,3.044558,-0.007568,0.000097
43.288000,315,-34.039581,2.933867,0.974097,0.001427,0.071668,3.045397,-0.007535,0.000097
43.296000,315,-34.047583,2.935373,0.974099,0.001426,0.071667,3.046231,-0.007503,0.000097
43.304000,315,-34.055585,2.936877,0.974101,0.001425,0.071667,3.047060,-0.007470,0.000097
43.312000,315,-34.063588,2.938377,0.974103,0.001424,0.071666,3.047885,-0.007438,0.000098
43.320000,315,-34.071592,2.939874,0.974104,0.001424,0.071666,3.048705,-0.007405,0.000100
43.328000,315,-34.079596,2.941368,0.974106,0.001423,0.071666,3.049521,-0.007371,0.000102
43.336000,315,-34.087600,2.942859,0.974107,0.001422,0.071665,3.050332,-0.007335,0.000104
43.344000,315,-34.095606,2.944347,0.974109,0.001421,0.071665,3.051139,-0.007298,0.000106
43.352000,315,-34.103611,2.945831,0.974111,0.001420,0.071665,3.051941,-0.007260,0.000109
43.360000,315,-34.111617,2.947312,0.974112,0.001419,0.071665,3.052739,-0.007220,0.000111
43.368000,315,-34.119624,2.948789,0.974113,0.001418,0.071664,3.053533,-0.007180,0.000114
43.376000,315,-34.127631,2.950264,0.974115,0.001417,0.071664,3.054322,-0.007138,0.000117
43.384000,315,-34.135638,2.951735,0.974116,0.001416,0.071664,3.055106,-0.007096,0.000120
43.392000,315,-34.143646,2.953202,0.974118,0.001415,0.071664,3.055887,-0.007054,0.000123
43.400000,315,-34.151655,2.954666,0.974119,0.001415,0.071664,3.056663,-0.007012,0.000126
43.408000,315,-34.159664,2.956127,0.974120,0.001414,0.071664,3.057435,-0.006970,0.000129
43.416000,315,-34.167673,2.957585,0.974122,0.001413,0.071664,3.058202,-0.006929,0.000132
43.424000,315,-34.175683,2.959039,0.974123,0.001412,0.071664,3.058965,-0.006888,0.000135
43.432000,315,-34.183694,2.960489,0.974124,0.001411,0.071664,3.059725,-0.006848,0.000137
43.440000,315,-34.191705,2.961936,0.974125,0.001411,0.071664,3.060479,-0.006809,0.000139
43.448000,315,-34.199717,2.963380,0.974127,0.001410,0.071664,3.061230,-0.006770,0.000142
43.456000,315,-34.207729,2.964820,0.974128,0.001409,0.071664,3.061977,-0.006732,0.000143
43.464000,315,-34.215741,2.966257,0.974129,0.001409,0.071664,3.062719,-0.006695,0.000145
43.472000,315,-34.223755,2.967690,0.974130,0.001408,0.071664,3.063458,-0.006658,0.000146
43.480000,315,-34.231768,2.969120,0.974131,0.001407,0.071665,3.064192,-0.006622,0.000147
43.488000,315,-34.239782,2.970546,0.974132,0.001407,0.071665,3.064922,-0.006586,0.000148
43.496000,315,-34.247797,2.971968,0.974133,0.001406,0.071665,3.065648,-0.006551,0.000149
43.504000,315,-34.255812,2.973387,0.974134,0.001405,0.071665,3.066370,-0.006516,0.000149
43.512000,315,-34.263828,2.974803,0.974135,0.001404,0.071665,3.067089,-0.006481,0.000149
43.520000,315,-34.271844,2.976214,0.974136,0.001404,0.071666,3.067803,-0.006446,0.000148
43.528000,315,-34.279861,2.977623,0.974137,0.001403,0.071666,3.068513,-0.006411,0.000148
43.536000,315,-34.287879,2.979027,0.974138,0.001402,0.071666,3.069220,-0.006377,0.000147
43.544000,315,-34.295896,2.980428,0.974138,0.001402,0.071666,3.069922,-0.006342,0.000146
43.552000,315,-34.303915,2.981825,0.974139,0.001401,0.071666,3.070621,-0.006307,0.000145
43.560000,315,-34.311934,2.983219,0.974140,0.001400,0.071666,3.071315,-0.006272,0.000143
43.568000,315,-34.319953,2.984609,0.974141,0.001399,0.071667,3.072006,-0.006238,0.000141
43.576000,315,-34.327973,2.985995,0.974141,0.001399,0.071667,3.072693,-0.006203,0.000139
43.584000,315,-34.335993,2.987378,0.974142,0.001398,0.071667,3.073377,-0.006169,0.000137
43.592000,315,-34.344014,2.988757,0.974143,0.001397,0.071667,3.074056,-0.006135,0.000135
43.600000,315,-34.352036,2.990132,0.974144,0.001397,0.071667,3.074732,-0.006100,0.000133
43.608000,315,-34.360058,2.991503,0.974144,0.001396,0.071667,3.075404,-0.006066,0.000131
43.616000,315,-34.368081,2.992871,0.974145,0.001395,0.071667,3.076072,-0.006033,0.000128
43.624000,315,-34.376104,2.994235,0.974145,0.001395,0.071668,3.076737,-0.005999,0.000126
43.632000,315,-34.384127,2.995595,0.974146,0.001394,0.071668,3.077398,-0.005966,0.000123
43.640000,315,-34.392151,2.996952,0.974146,0.001393,0.071668,3.078055,-0.005933,0.000121
43.648000,315,-34.400176,2.998305,0.974147,0.001393,0.071668,3.078709,-0.005900,0.000119
43.656000,315,-34.408201,2.999654,0.974147,0.001392,0.071668,3.079359,-0.005867,0.000116
43.664000,315,-34.416227,3.000999,0.974148,0.001391,0.071668,3.080006,-0.005835,0.000114
43.672000,315,-34.424253,3.002340,0.974148,0.001391,0.071668,3.080649,-0.005802,0.000112
43.680000,315,-34.432280,3.003678,0.974149,0.001390,0.071668,3.081288,-0.005770,0.000109
43.688000,315,-34.440307,3.005012,0.974149,0.001389,0.071668,3.081924,-0.005739,0.000107
43.696000,315,-34.448335,3.006342,0.974150,0.001389,0.071668,3.082556,-0.005707,0.000105
43.704000,315,-34.456363,3.007668,0.974150,0.001388,0.071668,3.083185,-0.005676,0.000103
43.712000,315,-34.464392,3.008990,0.974150,0.001388,0.071668,3.083810,-0.005644,0.000102
43.720000,315,-34.472422,3.010309,0.974150,0.001387,0.071668,3.084432,-0.005613,0.000100
43.728000,315,-34.480452,3.011623,0.974151,0.001386,0.071668,3.085051,-0.005583,0.000099
43.736000,315,-34.488482,3.012934,0.974151,0.001386,0.071667,3.085666,-0.005552,0.000097
43.744000,315,-34.496513,3.014241,0.974151,0.001385,0.071667,3.086278,-0.005521,0.000096
43.752000,315,-34.504544,3.015544,0.974151,0.001384,0.071667,3.086886,-0.005491,0.000095
43.760000,315,-34.512576,3.016843,0.974152,0.001384,0.071667,3.087491,-0.005461,0.000094
43.768000,315,-34.520609,3.018138,0.974152,0.001383,0.071667,3.088093,-0.005430,0.000093
43.776000,315,-34.528642,3.019430,0.974152,0.001383,0.071667,3.088691,-0.005400,0.000093
43.784000,315,-34.536675,3.020717,0.974152,0.001382,0.071667,3.089286,-0.005371,0.000092
43.792000,315,-34.544710,3.022001,0.974152,0.001381,0.071667,3.089878,-0.005341,0.000092
43.800000,315,-34.552744,3.023281,0.974152,0.001381,0.071667,3.090466,-0.005311,0.000091
43.808000,315,-34.560779,3.024557,0.974152,0.001380,0.071667,3.091051,-0.005282,0.000091
43.816000,315,-34.568815,3.025828,0.974152,0.001380,0.071667,3.091633,-0.005253,0.000091
43.824000,315,-34.576851,3.027096,0.974152,0.001379,0.071667,3.092212,-0.005224,0.000091
43.832000,315,-34.584888,3.028360,0.974152,0.001379,0.071667,3.092788,-0.005195,0.000091
43.840000,315,-34.592925,3.029621,0.974152,0.001378,0.071666,3.093360,-0.005166,0.000091
43.848000,315,-34.600962,3.030877,0.974152,0.001377,0.071666,3.093929,-0.005138,0.000091
43.856000,315,-34.609001,3.032129,0.974152,0.001377,0.071666,3.094495,-0.005109,0.000091
43.864000,315,-34.617039,3.033377,0.974152,0.001376,0.071666,3.095058,-0.005081,0.000091
43.872000,315,-34.625078,3.034622,0.974152,0.001376,0.071666,3.095618,-0.005053,0.000092
43.880000,315,-34.633118,3.035862,0.974151,0.001375,0.071666,3.096175,-0.005025,0.000092
43.888000,315,-34.641158,3.037099,0.974151,0.001375,0.071666,3.096729,-0.004998,0.000092
43.896000,315,-34.649199,3.038331,0.974151,0.001374,0.071666,3.097279,-0.004970,0.000092
43.904000,315,-34.657240,3.039560,0.974151,0.001374,0.071666,3.097827,-0.004943,0.000093
43.912000,315,-34.665282,3.040785,0.974150,0.001373,0.071666,3.098372,-0.004915,0.000093
43.920000,315,-34.673324,3.042005,0.974150,0.001372,0.071666,3.098913,-0.004888,0.000093
43.928000,315,-34.681367,3.043222,0.974150,0.001372,0.071666,3.099452,-0.004861,0.000093
43.936000,315,-34.689410,3.044435,0.974150,0.001371,0.071666,3.099987,-0.004834,0.000093
43.944000,315,-34.697454,3.045643,0.974149,0.001371,0.071666,3.100520,-0.004808,0.000093
43.952000,315,-34.705498,3.046848,0.974149,0.001370,0.071666,3.101050,-0.004781,0.000093
43.960000,315,-34.713543,3.048049,0.974148,0.001370,0.071666,3.101577,-0.004755,0.000093
43.968000,315,-34.721588,3.049246,0.974148,0.001369,0.071666,3.102100,-0.004729,0.000093
43.976000,315,-34.729634,3.050439,0.974148,0.001369,0.071666,3.102621,-0.004703,0.000093
43.984000,315,-34.737680,3.051628,0.974147,0.001368,0.071666,3.103140,-0.004677,0.000093
43.992000,315,-34.745727,3.052813,0.974147,0.001368,0.071667,3.103655,-0.004651,0.000093
44.000000,315,-34.753774,3.053993,0.974146,0.001367,0.071667,3.104167,-0.004625,0.000092
44.008000,315,-34.761822,3.055170,0.974146,0.001367,0.071667,3.104677,-0.004600,0.000092
44.016000,315,-34.769870,3.056343,0.974145,0.001366,0.071667,3.105184,-0.004574,0.000092
44.024000,315,-34.777919,3.057512,0.974145,0.001366,0.071667,3.105688,-0.004549,0.000091
44.032000,315,-34.785968,3.058677,0.974144,0.001365,0.071667,3.106189,-0.004524,0.000091
44.040000,315,-34.794017,3.059838,0.974144,0.001365,0.071667,3.106687,-0.004499,0.000090
44.048000,315,-34.802067,3.060995,0.974143,0.001364,0.071667,3.107183,-0.004474,0.000089
44.056000,315,-34.810118,3.062148,0.974142,0.001364,0.071667,3.107676,-0.004449,0.000089
44.064000,315,-34.818169,3.063297,0.974142,0.001363,0.071667,3.108166,-0.004425,0.000088
44.072000,315,-34.826221,3.064442,0.974141,0.001363,0.071667,3.108654,-0.004400,0.000087
44.080000,315,-34.834273,3.065583,0.974140,0.001362,0.071667,3.109139,-0.004376,0.000087
44.088000,315,-34.842325,3.066720,0.974140,0.001362,0.071667,3.109621,-0.004352,0.000086
44.096000,315,-34.850378,3.067853,0.974139,0.001361,0.071667,3.110101,-0.004328,0.000085
44.104000,315,-34.858432,3.068982,0.974138,0.001361,0.071667,3.110577,-0.004304,0.000084
44.112000,315,-34.866486,3.070107,0.974137,0.001360,0.071667,3.111052,-0.004280,0.000083
44.120000,315,-34.874540,3.071229,0.974137,0.001360,0.071667,3.111523,-0.004257,0.000083
44.128000,315,-34.882595,3.072346,0.974136,0.001359,0.071667,3.111992,-0.004233,0.000082
44.136000,315,-34.890650,3.073459,0.974135,0.001359,0.071667,3.112459,-0.004210,0.000081
44.144000,315,-34.898706,3.074568,0.974134,0.001358,0.071667,3.112923,-0.004187,0.000080
44.152000,315,-34.906763,3.075673,0.974133,0.001358,0.071667,3.113384,-0.004164,0.000079
44.160000,315,-34.914819,3.076774,0.974133,0.001357,0.071667,3.113843,-0.004141,0.000079
44.168000,315,-34.922877,3.077871,0.974132,0.001357,0.071667,3.114299,-0.004118,0.000078
44.176000,315,-34.930934,3.078964,0.974131,0.001357,0.071667,3.114753,-0.004095,0.000077
44.184000,315,-34.938993,3.080054,0.974130,0.001356,0.071667,3.115204,-0.004073,0.000076
44.192000,315,-34.947051,3.081139,0.974129,0.001356,0.071667,3.115653,-0.004050,0.000076
44.200000,315,-34.955110,3.082220,0.974128,0.001355,0.071667,3.116099,-0.004028,0.000075
44.208000,315,-34.963170,3.083297,0.974127,0.001355,0.071667,3.116543,-0.004006,0.000074
44.216000,315,-34.971230,3.084371,0.974126,0.001354,0.071667,3.116984,-0.003984,0.000074
44.224000,315,-34.979290,3.085440,0.974125,0.001354,0.071667,3.117423,-0.003962,0.000073
44.232000,315,-34.987351,3.086505,0.974124,0.001353,0.071667,3.117860,-0.003940,0.000072
44.240000,315,-34.995412,3.087566,0.974123,0.001353,0.071667,3.118294,-0.003918,0.000072
44.248000,315,-35.003474,3.088624,0.974122,0.001353,0.071667,3.118725,-0.003896,0.000071
44.256000,315,-35.011537,3.089677,0.974121,0.001352,0.071667,3.119155,-0.003875,0.000071
44.264000,315,-35.019599,3.090727,0.974120,0.001352,0.071667,3.119582,-0.003854,0.000070
44.272000,315,-35.027662,3.091772,0.974119,0.001351,0.071667,3.120006,-0.003832,0.000070
44.280000,315,-35.035726,3.092814,0.974118,0.001351,0.071667,3.120429,-0.003811,0.000069
44.288000,315,-35.043790,3.093851,0.974117,0.001350,0.071667,3.120848,-0.003790,0.000069
44.296000,315,-35.051854,3.094885,0.974116,0.001350,0.071667,3.121266,-0.003769,0.000069
44.304000,315,-35.059919,3.095915,0.974115,0.001350,0.071667,3.121681,-0.003748,0.000068
44.312000,315,-35.067985,3.096940,0.974113,0.001349,0.071667,3.122094,-0.003728,0.000068
44.320000,315,-35.076050,3.097962,0.974112,0.001349,0.071667,3.122505,-0.003707,0.000068
44.328000,315,-35.084117,3.098980,0.974111,0.001348,0.071667,3.122914,-0.003687,0.000067
44.336000,315,-35.092183,3.099994,0.974110,0.001348,0.071667,3.123320,-0.003666,0.000067
44.344000,315,-35.100250,3.101004,0.974109,0.001348,0.071667,3.123724,-0.003646,0.000067
44.352000,315,-35.108318,3.102010,0.974108,0.001347,0.071667,3.124126,-0.003626,0.000067
44.360000,315,-35.116386,3.103012,0.974106,0.001347,0.071667,3.124525,-0.003606,0.000066
44.368000,315,-35.124454,3.104010,0.974105,0.001346,0.071667,3.124923,-0.003586,0.000066
44.376000,315,-35.132523,3.105004,0.974104,0.001346,0.071667,3.125318,-0.003567,0.000066
44.384000,315,-35.140592,3.105995,0.974103,0.001346,0.071667,3.125711,-0.003547,0.000066
44.392000,315,-35.148662,3.106981,0.974101,0.001345,0.071667,3.126101,-0.003527,0.000066
44.400000,315,-35.156732,3.107964,0.974100,0.001345,0.071667,3.126490,-0.003508,0.000065
44.408000,315,-35.164802,3.108942,0.974099,0.001344,0.071667,3.126877,-0.003489,0.000065
44.416000,315,-35.172873,3.109917,0.974097,0.001344,0.071667,3.127261,-0.003469,0.000065
44.424000,315,-35.180944,3.110888,0.974096,0.001344,0.071667,3.127643,-0.003450,0.000065
44.432000,315,-35.189016,3.111855,0.974095,0.001343,0.071667,3.128023,-0.003431,0.000064
44.440000,315,-35.197088,3.112818,0.974093,0.001343,0.071667,3.128401,-0.003412,0.000064
44.448000,315,-35.205161,3.113777,0.974092,0.001343,0.071667,3.128777,-0.003393,0.000064
44.456000,315,-35.213234,3.114732,0.974091,0.001342,0.071667,3.129151,-0.003375,0.000064
44.464000,315,-35.221307,3.115683,0.974089,0.001342,0.071667,3.129523,-0.003356,0.000063
44.472000,315,-35.229381,3.116631,0.974088,0.001341,0.071667,3.129893,-0.003338,0.000063
44.480000,315,-35.237455,3.117575,0.974086,0.001341,0.071667,3.130261,-0.003319,0.000063
44.488000,315,-35.245530,3.118514,0.974085,0.001341,0.071667,3.130626,-0.003301,0.000063
44.496000,315,-35.253605,3.119450,0.974084,0.001340,0.071667,3.130990,-0.003283,0.000062
44.504000,315,-35.261680,3.120382,0.974082,0.001340,0.071667,3.131352,-0.003265,0.000062
44.512000,315,-35.269756,3.121311,0.974081,0.001340,0.071667,3.131712,-0.003247,0.000062
44.520000,315,-35.277832,3.122235,0.974079,0.001339,0.071667,3.132069,-0.003229,0.000061
44.528000,315,-35.285908,3.123155,0.974078,0.001339,0.071667,3.132425,-0.003211,0.000061
44.536000,315,-35.293985,3.124072,0.974076,0.001339,0.071667,3.132779,-0.003193,0.000061
44.544000,315,-35.302063,3.124985,0.974075,0.001338,0.071667,3.133131,-0.003176,0.000060
44.552000,315,-35.310140,3.125894,0.974073,0.001338,0.071667,3.133481,-0.003158,0.000060
44.560000,315,-35.318218,3.126799,0.974072,0.001337,0.071667,3.133829,-0.003141,0.000059
44.568000,315,-35.326297,3.127701,0.974070,0.001337,0.071667,3.134175,-0.003123,0.000059
44.576000,315,-35.334376,3.128598,0.974069,0.001337,0.071667,3.134519,-0.003106,0.000059
44.584000,315,-35.342455,3.129492,0.974067,0.001336,0.071667,3.134861,-0.003089,0.000058
44.592000,315,-35.350535,3.130382,0.974066,0.001336,0.071667,3.135202,-0.003072,0.000058
44.600000,315,-35.358615,3.131268,0.974064,0.001336,0.071667,3.135540,-0.003055,0.000058
44.608000,315,-35.366695,3.132151,0.974063,0.001335,0.071667,3.135877,-0.003038,0.000057
44.616000,315,-35.374776,3.133029,0.974061,0.001335,0.071667,3.136212,-0.003022,0.000057
44.624000,315,-35.382857,3.133904,0.974059,0.001335,0.071667,3.136544,-0.003005,0.000056
44.632000,315,-35.390938,3.134775,0.974058,0.001334,0.071667,3.136876,-0.002988,0.000056
44.640000,315,-35.399020,3.135642,0.974056,0.001334,0.071667,3.137205,-0.002972,0.000056
44.648000,315,-35.407103,3.136506,0.974055,0.001334,0.071667,3.137532,-0.002956,0.000055
44.656000,315,-35.415185,3.137366,0.974053,0.001333,0.071667,3.137858,-0.002939,0.000055
44.664000,315,-35.423268,3.138222,0.974052,0.001333,0.071667,3.138182,-0.002923,0.000054
44.672000,315,-35.431351,3.139074,0.974050,0.001333,0.071668,3.138504,-0.002907,0.000054
44.680000,315,-35.439435,3.139923,0.974048,0.001332,0.071668,3.138824,-0.002891,0.000054
