x,y,z,roll,pitch,yaw
-34.024042,3.326240,0.979639,0.001173,-0.022157,2.814559
-34.030928,3.328729,0.979741,0.001175,-0.023344,2.814561
-34.037774,3.331204,0.979823,0.001178,-0.024173,2.814564
-34.044580,3.333665,0.979885,0.001182,-0.024653,2.814566
-34.051346,3.336113,0.979928,0.001187,-0.024798,2.814568
-34.058070,3.338546,0.979953,0.001193,-0.024621,2.814571
-34.064754,3.340966,0.979961,0.001198,-0.024141,2.814573
-34.071396,3.343371,0.979952,0.001204,-0.023377,2.814575
-34.077997,3.345763,0.979929,0.001210,-0.022352,2.814577
-34.084556,3.348140,0.979892,0.001215,-0.021089,2.814580
-34.091074,3.350504,0.979843,0.001221,-0.019613,2.814582
-34.097551,3.352853,0.979784,0.001226,-0.017951,2.814584
-34.103986,3.355188,0.979716,0.001232,-0.016128,2.814586
-34.110382,3.357510,0.979641,0.001237,-0.014172,2.814588
-34.116737,3.359818,0.979561,0.001242,-0.012110,2.814590
-34.123052,3.362112,0.979476,0.001247,-0.009970,2.814592
-34.129328,3.364394,0.979389,0.001252,-0.007777,2.814594
-34.135566,3.366662,0.979302,0.001258,-0.005557,2.814596
-34.141766,3.368917,0.979215,0.001263,-0.003335,2.814598
-34.147929,3.371160,0.979130,0.001268,-0.001135,2.814600
-34.154055,3.373390,0.979048,0.001273,0.001022,2.814602
-34.160146,3.375608,0.978972,0.001278,0.003115,2.814604
-34.166202,3.377815,0.978901,0.001283,0.005124,2.814607
-34.172224,3.380010,0.978837,0.001288,0.007034,2.814609
-34.178213,3.382194,0.978781,0.001292,0.008828,2.814611
-34.184170,3.384366,0.978734,0.001297,0.010493,2.814613
-34.190095,3.386529,0.978696,0.001301,0.012019,2.814615
-34.195990,3.388680,0.978669,0.001304,0.013395,2.814617
-34.201854,3.390822,0.978652,0.001307,0.014615,2.814620
-34.207689,3.392953,0.978645,0.001309,0.015674,2.814622
-34.213496,3.395075,0.978650,0.001311,0.016569,2.814624
-34.219275,3.397188,0.978665,0.001313,0.017297,2.814626
-34.225026,3.399291,0.978692,0.001314,0.017860,2.814628
-34.230750,3.401385,0.978730,0.001314,0.018260,2.814630
-34.236449,3.403470,0.978778,0.001314,0.018500,2.814632
-34.242121,3.405547,0.978837,0.001314,0.018586,2.814634
-34.247768,3.407615,0.978905,0.001313,0.018525,2.814636
-34.253390,3.409674,0.978983,0.001311,0.018324,2.814638
-34.258986,3.411725,0.979070,0.001310,0.017993,2.814639
-34.264559,3.413767,0.979165,0.001308,0.017541,2.814641
-34.270107,3.415802,0.979268,0.001305,0.016979,2.814643
-34.275630,3.417828,0.979377,0.001303,0.016319,2.814645
-34.281130,3.419846,0.979493,0.001300,0.015571,2.814647
-34.286605,3.421855,0.979614,0.001297,0.014749,2.814649
-34.292056,3.423857,0.979739,0.001294,0.013865,2.814650
-34.297484,3.425850,0.979868,0.001291,0.012931,2.814652
-34.302887,3.427836,0.980001,0.001288,0.011959,2.814654
-34.308266,3.429813,0.980136,0.001285,0.010962,2.814656
-34.313621,3.431782,0.980272,0.001282,0.009951,2.814658
-34.318952,3.433743,0.980409,0.001279,0.008937,2.814660
-34.324258,3.435695,0.980546,0.001277,0.007932,2.814661
-34.329540,3.437639,0.980683,0.001274,0.006946,2.814663
-34.334797,3.439575,0.980819,0.001271,0.005987,2.814665
-34.340030,3.441502,0.980953,0.001269,0.005065,2.814667
-34.345237,3.443421,0.981086,0.001267,0.004188,2.814669
-34.350420,3.445332,0.981216,0.001265,0.003363,2.814671
-34.355577,3.447234,0.981343,0.001263,0.002595,2.814673
-34.360709,3.449127,0.981467,0.001262,0.001891,2.814675
-34.365816,3.451012,0.981587,0.001260,0.001254,2.814676
-34.370898,3.452889,0.981704,0.001259,0.000688,2.814678
-34.375954,3.454756,0.981817,0.001258,0.000195,2.814680
-34.380984,3.456615,0.981926,0.001257,-0.000223,2.814682
-34.385988,3.458465,0.982031,0.001257,-0.000565,2.814684
-34.390967,3.460307,0.982132,0.001256,-0.000832,2.814686
-34.395920,3.462139,0.982229,0.001256,-0.001024,2.814688
-34.400848,3.463963,0.982323,0.001256,-0.001144,2.814690
-34.405749,3.465778,0.982413,0.001257,-0.001192,2.814692
-34.410625,3.467585,0.982499,0.001257,-0.001174,2.814694
-34.415475,3.469383,0.982582,0.001258,-0.001090,2.814696
-34.420300,3.471172,0.982662,0.001258,-0.000947,2.814698
-34.425099,3.472952,0.982739,0.001259,-0.000748,2.814700
-34.429872,3.474724,0.982813,0.001260,-0.000499,2.814702
-34.434620,3.476487,0.982886,0.001261,-0.000204,2.814704
-34.439343,3.478241,0.982956,0.001262,0.000132,2.814705
-34.444041,3.479988,0.983025,0.001264,0.000502,2.814707
-34.448714,3.481725,0.983092,0.001265,0.000902,2.814709
-34.453363,3.483454,0.983159,0.001266,0.001325,2.814711
-34.457987,3.485175,0.983225,0.001267,0.001766,2.814713
-34.462586,3.486888,0.983291,0.001269,0.002219,2.814715
-34.467162,3.488593,0.983357,0.001270,0.002680,2.814717
-34.471713,3.490289,0.983423,0.001271,0.003142,2.814719
-34.476242,3.491978,0.983490,0.001273,0.003601,2.814721
-34.480746,3.493658,0.983558,0.001274,0.004052,2.814723
-34.485228,3.495331,0.983627,0.001275,0.004491,2.814725
-34.489687,3.496996,0.983697,0.001276,0.004914,2.814726
-34.494123,3.498653,0.983769,0.001277,0.005317,2.814728
-34.498537,3.500303,0.983843,0.001278,0.005696,2.814730
-34.502929,3.501945,0.983919,0.001279,0.006050,2.814732
-34.507299,3.503580,0.983998,0.001280,0.006375,2.814734
-34.511647,3.505208,0.984078,0.001280,0.006670,2.814736
-34.515974,3.506828,0.984161,0.001281,0.006933,2.814738
-34.520280,3.508441,0.984246,0.001281,0.007162,2.814740
-34.524565,3.510047,0.984334,0.001282,0.007357,2.814741
-34.528829,3.511646,0.984424,0.001282,0.007518,2.814743
-34.533073,3.513238,0.984517,0.001282,0.007644,2.814745
-34.537296,3.514823,0.984612,0.001282,0.007737,2.814747
-34.541500,3.516401,0.984709,0.001282,0.007795,2.814749
-34.545683,3.517973,0.984809,0.001282,0.007822,2.814750
-34.549846,3.519538,0.984911,0.001282,0.007818,2.814752
-34.553990,3.521096,0.985016,0.001282,0.007784,2.814754
-34.558115,3.522648,0.985122,0.001281,0.007722,2.814756
-34.562220,3.524193,0.985230,0.001281,0.007635,2.814758
-34.566306,3.525731,0.985340,0.001280,0.007524,2.814759
-34.570372,3.527263,0.985451,0.001280,0.007392,2.814761
-34.574420,3.528789,0.985564,0.001279,0.007241,2.814763
-34.578449,3.530308,0.985678,0.001279,0.007074,2.814765
-34.582459,3.531821,0.985794,0.001278,0.006894,2.814766
-34.586450,3.533327,0.985910,0.001278,0.006702,2.814768
-34.590423,3.534827,0.986027,0.001277,0.006502,2.814770
-34.594377,3.536321,0.986144,0.001276,0.006296,2.814772
-34.598312,3.537808,0.986262,0.001276,0.006086,2.814773
-34.602229,3.539290,0.986381,0.001275,0.005876,2.814775
-34.606127,3.540765,0.986499,0.001275,0.005666,2.814777
-34.610008,3.542233,0.986618,0.001274,0.005460,2.814779
-34.613869,3.543696,0.986736,0.001273,0.005259,2.814780
-34.617713,3.545152,0.986855,0.001273,0.005065,2.814782
-34.621538,3.546603,0.986973,0.001273,0.004880,2.814784
-34.625345,3.548047,0.987090,0.001272,0.004705,2.814786
-34.629134,3.549484,0.987207,0.001272,0.004542,2.814787
-34.632905,3.550916,0.987323,0.001271,0.004392,2.814789
-34.636658,3.552342,0.987439,0.001271,0.004255,2.814791
-34.640393,3.553761,0.987554,0.001271,0.004133,2.814792
-34.644110,3.555175,0.987668,0.001271,0.004027,2.814794
-34.647809,3.556582,0.987781,0.001270,0.003935,2.814796
-34.651490,3.557983,0.987894,0.001270,0.003860,2.814798
-34.655153,3.559378,0.988005,0.001270,0.003800,2.814799
-34.658799,3.560768,0.988116,0.001270,0.003756,2.814801
-34.662427,3.562151,0.988226,0.001270,0.003727,2.814803
-34.666037,3.563528,0.988336,0.001270,0.003713,2.814805
-34.669630,3.564899,0.988444,0.001270,0.003713,2.814806
-34.673205,3.566265,0.988552,0.001270,0.003726,2.814808
-34.676763,3.567624,0.988659,0.001270,0.003753,2.814810
-34.680304,3.568978,0.988765,0.001271,0.003791,2.814811
-34.683828,3.570326,0.988871,0.001271,0.003840,2.814813
-34.687334,3.571668,0.988977,0.001271,0.003899,2.814815
-34.690823,3.573004,0.989081,0.001271,0.003966,2.814817
-34.694296,3.574334,0.989186,0.001271,0.004041,2.814818
-34.697751,3.575659,0.989290,0.001272,0.004123,2.814820
-34.701190,3.576978,0.989394,0.001272,0.004209,2.814822
-34.704613,3.578292,0.989497,0.001272,0.004300,2.814823
-34.708019,3.579599,0.989601,0.001273,0.004394,2.814825
-34.711408,3.580900,0.989704,0.001250,0.004490,2.814837
-34.714783,3.582193,0.989807,0.001184,0.004590,2.814869
-34.718143,3.583476,0.989910,0.001051,0.004692,2.814930
-34.721489,3.584749,0.990013,0.000829,0.004797,2.815032
-34.724821,3.586009,0.990116,0.000497,0.004905,2.815182
-34.728139,3.587259,0.990220,0.000144,0.005008,2.815395
-34.731443,3.588499,0.990324,-0.000204,0.005107,2.815671
-34.734733,3.589731,0.990428,-0.000528,0.005200,2.816011
-34.738008,3.590953,0.990534,-0.000810,0.005286,2.816418
-34.741268,3.592168,0.990639,-0.001040,0.005365,2.816890
-34.744515,3.593373,0.990746,-0.001212,0.005437,2.817429
-34.747747,3.594571,0.990853,-0.001324,0.005501,2.818034
-34.750965,3.595761,0.990960,-0.001355,0.005557,2.818695
-34.754169,3.596946,0.991068,-0.001283,0.005605,2.819401
-34.757357,3.598127,0.991177,-0.001085,0.005645,2.820142
-34.760529,3.599305,0.991286,-0.000740,0.005676,2.820909
-34.763686,3.600481,0.991396,-0.000226,0.005698,2.821690
-34.766828,3.601653,0.991506,0.000300,0.005712,2.822468
-34.769956,3.602819,0.991617,0.000803,0.005718,2.823241
-34.773070,3.603978,0.991727,0.001256,0.005716,2.824005
-34.776171,3.605131,0.991838,0.001639,0.005707,2.824759
-34.779258,3.606277,0.991950,0.001939,0.005691,2.825502
-34.782332,3.607416,0.992061,0.002151,0.005669,2.826235
-34.785392,3.608549,0.992173,0.002276,0.005642,2.826956
-34.788439,3.609675,0.992285,0.002321,0.005609,2.827666
-34.791472,3.610796,0.992397,0.002294,0.005572,2.828367
-34.794492,3.611911,0.992509,0.002209,0.005531,2.829059
-34.797498,3.613020,0.992621,0.002081,0.005487,2.829744
-34.800491,3.614125,0.992733,0.001924,0.005440,2.830422
-34.803470,3.615226,0.992845,0.001752,0.005390,2.831095
-34.806436,3.616323,0.992957,0.001579,0.005339,2.831765
-34.809387,3.617415,0.993069,0.001415,0.005287,2.832431
-34.812326,3.618504,0.993181,0.001269,0.005234,2.833095
-34.815250,3.619590,0.993293,0.001146,0.005181,2.833758
-34.818161,3.620671,0.993404,0.001052,0.005128,2.834419
-34.821058,3.621750,0.993515,0.000987,0.005077,2.835079
-34.823942,3.622825,0.993626,0.000950,0.005028,2.835737
-34.826813,3.623896,0.993736,0.000939,0.004980,2.836394
-34.829670,3.624963,0.993846,0.000952,0.004935,2.837049
-34.832515,3.626027,0.993956,0.000982,0.004892,2.837702
-34.835346,3.627086,0.994065,0.001026,0.004853,2.838353
-34.838164,3.628142,0.994174,0.001079,0.004817,2.839001
-34.840970,3.629194,0.994282,0.001136,0.004785,2.839645
-34.843763,3.630241,0.994390,0.001192,0.004756,2.840286
-34.846543,3.631284,0.994497,0.001246,0.004732,2.840924
-34.849310,3.632323,0.994604,0.001292,0.004712,2.841557
-34.852065,3.633357,0.994710,0.001331,0.004695,2.842186
-34.854807,3.634387,0.994816,0.001360,0.004683,2.842811
-34.857538,3.635413,0.994921,0.001380,0.004674,2.843431
-34.860255,3.636435,0.995026,0.001390,0.004670,2.844048
-34.862961,3.637451,0.995130,0.001369,0.004669,2.844670
-34.865656,3.638460,0.995234,0.001294,0.004672,2.845308
-34.868339,3.639461,0.995337,0.001144,0.004679,2.845972
-34.871012,3.640452,0.995440,0.000895,0.004690,2.846672
-34.873676,3.641433,0.995543,0.000528,0.004704,2.847417
-34.876328,3.642404,0.995645,0.000144,0.004721,2.848221
-34.878970,3.643368,0.995747,-0.000230,0.004740,2.849085
-34.881601,3.644324,0.995849,-0.000572,0.004762,2.850011
-34.884221,3.645273,0.995950,-0.000866,0.004785,2.851000
-34.886830,3.646215,0.996052,-0.001103,0.004809,2.852053
-34.889428,3.647150,0.996153,-0.001275,0.004835,2.853169
-34.892015,3.648080,0.996254,-0.001362,0.004862,2.854339
-34.894591,3.649005,0.996355,-0.001342,0.004889,2.855551
-34.897155,3.649927,0.996455,-0.001192,0.004917,2.856796
-34.899707,3.650849,0.996556,-0.000892,0.004945,2.858064
-34.902246,3.651770,0.996655,-0.000419,0.004974,2.859343
-34.904774,3.652687,0.996755,0.000085,0.005001,2.860619
-34.907291,3.653601,0.996854,0.000582,0.005027,2.861887
-34.909797,3.654510,0.996953,0.001044,0.005052,2.863146
-34.912293,3.655413,0.997052,0.001448,0.005075,2.864393
-34.914778,3.656311,0.997150,0.001778,0.005096,2.865627
-34.917252,3.657203,0.997249,0.002026,0.005116,2.866848
-34.919717,3.658090,0.997346,0.002189,0.005134,2.868055
-34.922171,3.658972,0.997444,0.002270,0.005150,2.869248
-34.924614,3.659849,0.997541,0.002278,0.005164,2.870429
-34.927048,3.660722,0.997638,0.002224,0.005176,2.871599
-34.929470,3.661590,0.997735,0.002121,0.005186,2.872758
-34.931883,3.662455,0.997831,0.001983,0.005193,2.873907
-34.934284,3.663316,0.997927,0.001824,0.005199,2.875049
-34.936676,3.664174,0.998023,0.001657,0.005202,2.876183
-34.939056,3.665029,0.998118,0.001494,0.005202,2.877311
-34.941427,3.665881,0.998214,0.001345,0.005201,2.878434
-34.943786,3.666731,0.998309,0.001215,0.005197,2.879553
-34.946136,3.667579,0.998403,0.001111,0.005191,2.880667
-34.948474,3.668424,0.998498,0.001034,0.005184,2.881778
-34.950803,3.669267,0.998592,0.000984,0.005174,2.882884
-34.953121,3.670107,0.998685,0.000962,0.005164,2.883987
-34.955430,3.670945,0.998779,0.000963,0.005152,2.885086
-34.957728,3.671780,0.998872,0.000984,0.005139,2.886180
-34.960016,3.672613,0.998964,0.001020,0.005125,2.887269
-34.962294,3.673442,0.999056,0.001067,0.005110,2.888353
-34.964563,3.674269,0.999148,0.001120,0.005095,2.889432
-34.966822,3.675091,0.999240,0.001157,0.005080,2.890515
-34.969072,3.675907,0.999330,0.001155,0.005064,2.891613
-34.971313,3.676717,0.999421,0.001092,0.005048,2.892735
-34.973546,3.677518,0.999511,0.000947,0.005031,2.893892
-34.975772,3.678310,0.999601,0.000697,0.005014,2.895093
-34.977989,3.679093,0.999691,0.000402,0.004998,2.896348
-34.980198,3.679868,0.999780,0.000088,0.004983,2.897659
-34.982398,3.680636,0.999869,-0.000224,0.004969,2.899026
-34.984590,3.681397,0.999958,-0.000514,0.004956,2.900452
-34.986774,3.682152,1.000046,-0.000760,0.004945,2.901926
-34.988948,3.682903,1.000134,-0.000940,0.004935,2.903438
-34.991113,3.683651,1.000221,-0.001032,0.004926,2.904977
-34.993269,3.684398,1.000308,-0.001014,0.004917,2.906534
-34.995415,3.685144,1.000395,-0.000865,0.004909,2.908097
-34.997551,3.685889,1.000481,-0.000606,0.004902,2.909662
-34.999678,3.686633,1.000566,-0.000272,0.004896,2.911224
-35.001796,3.687375,1.000651,0.000106,0.004891,2.912781
-35.003905,3.688114,1.000735,0.000497,0.004888,2.914330
-35.006005,3.688849,1.000818,0.000874,0.004886,2.915871
-35.008097,3.689581,1.000901,0.001218,0.004886,2.917400
-35.010180,3.690308,1.000984,0.001512,0.004888,2.918916
-35.012255,3.691031,1.001065,0.001745,0.004890,2.920420
-35.014321,3.691750,1.001146,0.001913,0.004895,2.921910
-35.016379,3.692465,1.001227,0.002017,0.004900,2.923386
-35.018429,3.693176,1.001307,0.002059,0.004907,2.924849
-35.020470,3.693884,1.001386,0.002047,0.004914,2.926300
-35.022503,3.694588,1.001465,0.001991,0.004922,2.927739
-35.024528,3.695288,1.001543,0.001900,0.004931,2.929167
-35.026545,3.695986,1.001620,0.001786,0.004941,2.930585
-35.028553,3.696682,1.001697,0.001660,0.004950,2.931995
-35.030552,3.697375,1.001774,0.001531,0.004960,2.933396
-35.032543,3.698066,1.001850,0.001407,0.004970,2.934790
-35.034526,3.698755,1.001925,0.001296,0.004979,2.936177
-35.036501,3.699442,1.002000,0.001203,0.004989,2.937558
-35.038467,3.700128,1.002075,0.001129,0.004998,2.938933
-35.040425,3.700811,1.002148,0.001077,0.005006,2.940302
-35.042375,3.701493,1.002222,0.001047,0.005014,2.941665
-35.044317,3.702172,1.002295,0.001036,0.005021,2.943023
-35.046251,3.702850,1.002367,0.001043,0.005028,2.944374
-35.048177,3.703526,1.002439,0.001063,0.005034,2.945719
-35.050095,3.704199,1.002510,0.001095,0.005040,2.947057
-35.052005,3.704870,1.002581,0.001133,0.005045,2.948389
-35.053908,3.705539,1.002652,0.001175,0.005049,2.949713
-35.055803,3.706206,1.002721,0.001218,0.005052,2.951031
-35.057690,3.706870,1.002791,0.001258,0.005055,2.952341
-35.059569,3.707531,1.002860,0.001294,0.005057,2.953643
-35.061442,3.708191,1.002928,0.001323,0.005059,2.954938
-35.063306,3.708847,1.002996,0.001346,0.005060,2.956224
-35.065164,3.709502,1.003063,0.001362,0.005060,2.957504
-35.067013,3.710153,1.003130,0.001371,0.005060,2.958775
-35.068856,3.710803,1.003196,0.001373,0.005059,2.960039
-35.070691,3.711450,1.003262,0.001370,0.005057,2.961296
-35.072519,3.712095,1.003327,0.001362,0.005055,2.962545
-35.074340,3.712737,1.003392,0.001351,0.005053,2.963787
-35.076153,3.713377,1.003456,0.001338,0.005050,2.965022
-35.077960,3.714015,1.003519,0.001324,0.005047,2.966250
-35.079759,3.714651,1.003582,0.001310,0.005044,2.967472
-35.081551,3.715285,1.003645,0.001297,0.005040,2.968687
-35.083336,3.715916,1.003707,0.001285,0.005036,2.969895
-35.085114,3.716546,1.003768,0.001276,0.005032,2.971096
-35.086886,3.717173,1.003829,0.001268,0.005028,2.972291
-35.088650,3.717798,1.003889,0.001263,0.005024,2.973480
-35.090407,3.718421,1.003949,0.001261,0.005019,2.974662
-35.092158,3.719042,1.004008,0.001260,0.005015,2.975838
-35.093902,3.719661,1.004067,0.001261,0.005011,2.977008
-35.095639,3.720278,1.004125,0.001264,0.005006,2.978171
-35.097369,3.720893,1.004182,0.001268,0.005002,2.979328
-35.099092,3.721506,1.004239,0.001272,0.004999,2.980479
-35.100809,3.722116,1.004296,0.001276,0.004995,2.981623
-35.102520,3.722725,1.004351,0.001281,0.004992,2.982761
-35.104224,3.723331,1.004406,0.001285,0.004989,2.983893
-35.105921,3.723935,1.004461,0.001289,0.004986,2.985018
-35.107612,3.724538,1.004515,0.001291,0.004983,2.986137
-35.109296,3.725138,1.004568,0.001294,0.004981,2.987250
-35.110974,3.725736,1.004621,0.001295,0.004979,2.988357
-35.112646,3.726332,1.004673,0.001296,0.004977,2.989457
-35.114311,3.726926,1.004725,0.001296,0.004976,2.990551
-35.115970,3.727518,1.004776,0.001295,0.004975,2.991640
-35.117622,3.728107,1.004827,0.001294,0.004974,2.992722
-35.119269,3.728695,1.004877,0.001293,0.004974,2.993798
-35.120909,3.729281,1.004926,0.001291,0.004974,2.994868
-35.122543,3.729865,1.004975,0.001289,0.004974,2.995933
-35.124171,3.730447,1.005023,0.001288,0.004975,2.996991
-35.125793,3.731027,1.005070,0.001286,0.004975,2.998044
-35.127409,3.731605,1.005117,0.001285,0.004976,2.999090
-35.129019,3.732181,1.005164,0.001284,0.004977,3.000131
-35.130622,3.732755,1.005210,0.001283,0.004979,3.001167
-35.132220,3.733327,1.005255,0.001283,0.004980,3.002196
-35.133812,3.733897,1.005300,0.001283,0.004982,3.003220
-35.135398,3.734465,1.005344,0.001283,0.004983,3.004239
-35.136979,3.735032,1.005388,0.001283,0.004985,3.005251
-35.138553,3.735596,1.005431,0.001283,0.004987,3.006258
-35.140122,3.736158,1.005473,0.001283,0.004989,3.007260
-35.141685,3.736719,1.005515,0.001284,0.004990,3.008256
-35.143242,3.737278,1.005556,0.001284,0.004992,3.009247
-35.144793,3.737835,1.005597,0.001285,0.004994,3.010232
-35.146339,3.738390,1.005637,0.001285,0.004996,3.011211
-35.147880,3.738943,1.005677,0.001285,0.004998,3.012185
-35.149414,3.739494,1.005716,0.001286,0.004999,3.013154
-35.150943,3.740043,1.005755,0.001286,0.005001,3.014118
-35.152467,3.740591,1.005793,0.001286,0.005002,3.015076
-35.153985,3.741136,1.005831,0.001286,0.005003,3.016029
-35.155498,3.741680,1.005868,0.001286,0.005005,3.016976
-35.157006,3.742222,1.005904,0.001286,0.005006,3.017918
-35.158508,3.742762,1.005940,0.001285,0.005007,3.018856
-35.160004,3.743301,1.005975,0.001285,0.005007,3.019788
-35.161496,3.743837,1.006010,0.001285,0.005008,3.020714
-35.162982,3.744372,1.006044,0.001285,0.005008,3.021636
-35.164462,3.744905,1.006078,0.001284,0.005009,3.022553
-35.165938,3.745436,1.006111,0.001284,0.005009,3.023464
-35.167408,3.745966,1.006144,0.001284,0.005009,3.024371
-35.168874,3.746493,1.006176,0.001284,0.005009,3.025272
-35.170334,3.747019,1.006208,0.001284,0.005009,3.026169
-35.171789,3.747543,1.006239,0.001284,0.005009,3.027060
-35.173239,3.748066,1.006269,0.001284,0.005008,3.027947
-35.174684,3.748587,1.006299,0.001284,0.005008,3.028828
-35.176123,3.749105,1.006329,0.001284,0.005007,3.029705
-35.177558,3.749623,1.006358,0.001283,0.005006,3.030577
-35.178988,3.750138,1.006386,0.001283,0.005006,3.031445
-35.180413,3.750652,1.006414,0.001283,0.005005,3.032307
-35.181834,3.751164,1.006441,0.001283,0.005004,3.033165
-35.183249,3.751674,1.006468,0.001283,0.005003,3.034018
-35.184659,3.752183,1.006495,0.001283,0.005002,3.034866
-35.186065,3.752690,1.006520,0.001283,0.005001,3.035709
-35.187466,3.753196,1.006546,0.001283,0.005000,3.036548
-35.188862,3.753699,1.006570,0.001283,0.004999,3.037382
-35.190253,3.754201,1.006595,0.001283,0.004999,3.038212
-35.191640,3.754702,1.006618,0.001283,0.004998,3.039037
-35.193022,3.755200,1.006642,0.001283,0.004997,3.039858
-35.194399,3.755697,1.006664,0.001283,0.004996,3.040674
-35.195772,3.756193,1.006686,0.001283,0.004995,3.041485
-35.197140,3.756687,1.006708,0.001283,0.004994,3.042292
-35.198504,3.757179,1.006729,0.001283,0.004994,3.043095
-35.199863,3.757669,1.006750,0.001283,0.004993,3.043893
-35.201218,3.758158,1.006770,0.001283,0.004992,3.044686
-35.202568,3.758646,1.006789,0.001283,0.004992,3.045476
-35.203913,3.759131,1.006808,0.001283,0.004992,3.046261
-35.205254,3.759616,1.006827,0.001282,0.004991,3.047041
-35.206591,3.760098,1.006845,0.001282,0.004991,3.047818
-35.207924,3.760579,1.006863,0.001282,0.004991,3.048590
-35.209252,3.761059,1.006880,0.001282,0.004990,3.049357
-35.210575,3.761536,1.006896,0.001282,0.004990,3.050121
-35.211895,3.762013,1.006912,0.001282,0.004990,3.050880
-35.213210,3.762487,1.006928,0.001282,0.004990,3.051635
-35.214521,3.762961,1.006943,0.001282,0.004990,3.052386
-35.215827,3.763432,1.006957,0.001282,0.004990,3.053133
-35.217130,3.763902,1.006971,0.001282,0.004991,3.053876
-35.218428,3.764371,1.006985,0.001282,0.004991,3.054614
-35.219722,3.764838,1.006998,0.001282,0.004991,3.055349
-35.221012,3.765304,1.007011,0.001282,0.004991,3.056079
-35.222298,3.765768,1.007023,0.001282,0.004992,3.056806
-35.223579,3.766230,1.007034,0.001282,0.004992,3.057528
-35.224857,3.766691,1.007046,0.001282,0.004992,3.058246
-35.226131,3.767151,1.007056,0.001282,0.004993,3.058961
-35.227400,3.767609,1.007066,0.001282,0.004993,3.059671
-35.228666,3.768066,1.007076,0.001282,0.004993,3.060378
-35.229927,3.768521,1.007085,0.001281,0.004994,3.061081
-35.231185,3.768974,1.007094,0.001281,0.004994,3.061779
-35.232439,3.769427,1.007103,0.001281,0.004994,3.062474
-35.233689,3.769877,1.007110,0.001281,0.004995,3.063165
-35.234935,3.770327,1.007118,0.001281,0.004995,3.063853
-35.236177,3.770775,1.007125,0.001281,0.004995,3.064536
-35.237415,3.771221,1.007131,0.001281,0.004996,3.065216
-35.238649,3.771666,1.007137,0.001281,0.004996,3.065892
-35.239880,3.772110,1.007143,0.001281,0.004996,3.066564
-35.241107,3.772552,1.007148,0.001281,0.004996,3.067233
-35.242330,3.772992,1.007153,0.001281,0.004997,3.067898
-35.243550,3.773432,1.007157,0.001281,0.004997,3.068559
-35.244765,3.773870,1.007161,0.001281,0.004997,3.069216
-35.245977,3.774306,1.007164,0.001281,0.004997,3.069870
-35.247186,3.774741,1.007167,0.001281,0.004997,3.070520
-35.248391,3.775175,1.007170,0.001281,0.004997,3.071167
-35.249592,3.775608,1.007172,0.001281,0.004997,3.071810
-35.250789,3.776039,1.007174,0.001281,0.004997,3.072450
-35.251983,3.776468,1.007175,0.001281,0.004997,3.073086
-35.253174,3.776896,1.007176,0.001281,0.004997,3.073718
-35.254361,3.777323,1.007176,0.001281,0.004997,3.074347
-35.255544,3.777749,1.007176,0.001281,0.004997,3.074973
-35.256724,3.778173,1.007176,0.001280,0.004997,3.075595
-35.257900,3.778596,1.007175,0.001280,0.004997,3.076214
-35.259073,3.779018,1.007173,0.001280,0.004996,3.076829
-35.260243,3.779438,1.007172,0.001280,0.004996,3.077441
-35.261409,3.779857,1.007170,0.001280,0.004996,3.078049
-35.262571,3.780274,1.007167,0.001280,0.004996,3.078655
-35.263731,3.780691,1.007164,0.001280,0.004996,3.079256
-35.264887,3.781106,1.007161,0.001280,0.004995,3.079855
-35.266039,3.781519,1.007157,0.001280,0.004995,3.080450
-35.267189,3.781932,1.007153,0.001280,0.004995,3.081042
-35.268335,3.782343,1.007149,0.001280,0.004995,3.081631
-35.269477,3.782753,1.007144,0.001280,0.004995,3.082216
-35.270617,3.783161,1.007138,0.001280,0.004994,3.082798
-35.271753,3.783568,1.007133,0.001280,0.004994,3.083377
-35.272886,3.783974,1.007127,0.001280,0.004994,3.083953
-35.274016,3.784379,1.007120,0.001280,0.004994,3.084525
-35.275143,3.784782,1.007113,0.001280,0.004994,3.085095
-35.276266,3.785185,1.007106,0.001280,0.004994,3.085661
-35.277386,3.785586,1.007098,0.001280,0.004993,3.086224
-35.278504,3.785985,1.007091,0.001280,0.004993,3.086784
-35.279618,3.786384,1.007082,0.001280,0.004993,3.087341
-35.280729,3.786781,1.007073,0.001280,0.004993,3.087895
-35.281837,3.787177,1.007064,0.001280,0.004993,3.088446
-35.282942,3.787572,1.007055,0.001280,0.004993,3.088994
-35.284043,3.787965,1.007045,0.001279,0.004993,3.089538
-35.285142,3.788358,1.007035,0.001279,0.004993,3.090080
-35.286238,3.788749,1.007024,0.001279,0.004993,3.090619
-35.287331,3.789139,1.007014,0.001279,0.004993,3.091155
-35.288421,3.789527,1.007002,0.001279,0.004993,3.091687
-35.289507,3.789915,1.006991,0.001279,0.004993,3.092217
-35.290591,3.790301,1.006979,0.001279,0.004993,3.092744
-35.291672,3.790687,1.006967,0.001279,0.004993,3.093268
-35.292750,3.791071,1.006954,0.001279,0.004993,3.093790
-35.293826,3.791453,1.006941,0.001279,0.004993,3.094308
-35.294898,3.791835,1.006928,0.001279,0.004993,3.094823
-35.295968,3.792216,1.006914,0.001279,0.004993,3.095336
-35.297034,3.792595,1.006900,0.001279,0.004993,3.095846
-35.298098,3.792973,1.006886,0.001279,0.004993,3.096353
